parent_id	account_id	system	account_kind	evidence_locator	qualifying_evidence
2505.24523	2505.24523:radar	RADAR	embedded_result	XSUM/M4-Abstract original and adversarial generations	0.94 macro F1 and 0.932/0.995 TPR at 1%/5% FPR on original Llama text, falling to 0.324/0.571 after linguistic DPO
2505.24523	2505.24523:binoculars	Binoculars	embedded_result	XSUM/M4-Abstract original and adversarial generations	0.99 macro F1 on original XSUM Llama text, versus 0.79 on original arXiv Llama text and at most 0.61 after DPO
2505.24523	2505.24523:svm	Linear SVM	embedded_result	XSUM/M4-Abstract original and adversarial generations	0.97 macro F1 on original XSUM Gemma and 0.96 on original arXiv Llama text, falling as low as 0.64 after DPO
2505.24523	2505.24523:roberta	RoBERTa	embedded_result	XSUM/M4-Abstract original and adversarial generations	1.00 macro F1 on original Llama/Gemma in both domains, with adversarial cells from 0.92 to 0.99
2505.15261	2505.15261:full	Full AGENT-X	primary_result	Primary PDF full text and all main/appendix result tables	Tables 1-3; every listed full/ablation state has a domain AUROC >=0.90, while only full AGENT-X averages 0.9007
2505.15261	2505.15261:without-multi-agent	AGENT-X without multi-agent	primary_result	Primary PDF full text and all main/appendix result tables	Tables 1-3; every listed full/ablation state has a domain AUROC >=0.90, while only full AGENT-X averages 0.9007
2505.15261	2505.15261:without-guidelines	AGENT-X without guidelines	primary_result	Primary PDF full text and all main/appendix result tables	Tables 1-3; every listed full/ablation state has a domain AUROC >=0.90, while only full AGENT-X averages 0.9007
2505.15261	2505.15261:without-adaptive-routing	AGENT-X without adaptive routing	primary_result	Primary PDF full text and all main/appendix result tables	Tables 1-3; every listed full/ablation state has a domain AUROC >=0.90, while only full AGENT-X averages 0.9007
2505.15261	2505.15261:without-steer-calibration	AGENT-X without steer calibration	primary_result	Primary PDF full text and all main/appendix result tables	Tables 1-3; every listed full/ablation state has a domain AUROC >=0.90, while only full AGENT-X averages 0.9007
2505.14271	2505.14271:llmdetectaive	LLM-DetectAIve	primary_result	Primary PDF full text and all main/appendix result tables	Tables 1, 12, and 13; two baselines, FAID, three alternate encoders, and two alternate clusterers have accuracy/F1 >=0.90 on a known or unseen-generator slice
2505.14271	2505.14271:t5-sentinel	T5-Sentinel	primary_result	Primary PDF full text and all main/appendix result tables	Tables 1, 12, and 13; two baselines, FAID, three alternate encoders, and two alternate clusterers have accuracy/F1 >=0.90 on a known or unseen-generator slice
2505.14271	2505.14271:faid	FAID default	primary_result	Primary PDF full text and all main/appendix result tables	Tables 1, 12, and 13; two baselines, FAID, three alternate encoders, and two alternate clusterers have accuracy/F1 >=0.90 on a known or unseen-generator slice
2505.14271	2505.14271:faid-multilingual-e5	FAID multilingual-e5 encoder	primary_result	Primary PDF full text and all main/appendix result tables	Tables 1, 12, and 13; two baselines, FAID, three alternate encoders, and two alternate clusterers have accuracy/F1 >=0.90 on a known or unseen-generator slice
2505.14271	2505.14271:faid-xlmr	FAID XLM-RoBERTa encoder	primary_result	Primary PDF full text and all main/appendix result tables	Tables 1, 12, and 13; two baselines, FAID, three alternate encoders, and two alternate clusterers have accuracy/F1 >=0.90 on a known or unseen-generator slice
2505.14271	2505.14271:faid-unsup-simcse-xlmr	FAID UnSup-SimCSE-XLM-RoBERTa encoder	primary_result	Primary PDF full text and all main/appendix result tables	Table 12 reports the UnSup-SimCSE-XLM-RoBERTa FAID encoder at 92.12% accuracy and 91.75% macro F1 on known generators, falling to 87.45%/86.90% on unseen generators.
2505.14271	2505.14271:faid-knn	FAID k-nearest-neighbors clustering	primary_result	Primary PDF full text and all main/appendix result tables	Tables 1, 12, and 13; two baselines, FAID, three alternate encoders, and two alternate clusterers have accuracy/F1 >=0.90 on a known or unseen-generator slice
2505.14271	2505.14271:faid-fuzzy-cmeans	FAID fuzzy C-means clustering	primary_result	Primary PDF full text and all main/appendix result tables	Tables 1, 12, and 13; two baselines, FAID, three alternate encoders, and two alternate clusterers have accuracy/F1 >=0.90 on a known or unseen-generator slice
2505.13855	2505.13855:qwen18b	Qwen1.5-1.8B	primary_result	Primary PDF full text and all main/appendix result tables	Tables 1-2; every fitted/ensemble configuration crosses 0.90 on MAGE or RAID; DoGEN aggregates are 0.9760 and 0.9581 AUROC
2505.13855	2505.13855:qwen32b	Qwen1.5-32B	primary_result	Primary PDF full text and all main/appendix result tables	Tables 1-2; every fitted/ensemble configuration crosses 0.90 on MAGE or RAID; DoGEN aggregates are 0.9760 and 0.9581 AUROC
2505.13855	2505.13855:qwen-moe	Qwen MoE	primary_result	Primary PDF full text and all main/appendix result tables	Tables 1-2; every fitted/ensemble configuration crosses 0.90 on MAGE or RAID; DoGEN aggregates are 0.9760 and 0.9581 AUROC
2505.13855	2505.13855:equal-vote	Equal Vote	primary_result	Primary PDF full text and all main/appendix result tables	Tables 1-2; every fitted/ensemble configuration crosses 0.90 on MAGE or RAID; DoGEN aggregates are 0.9760 and 0.9581 AUROC
2505.13855	2505.13855:weighted-vote	Weighted Vote	primary_result	Primary PDF full text and all main/appendix result tables	Tables 1-2; every fitted/ensemble configuration crosses 0.90 on MAGE or RAID; DoGEN aggregates are 0.9760 and 0.9581 AUROC
2505.13855	2505.13855:jt-domain	JT-Domain	primary_result	Primary PDF full text and all main/appendix result tables	Tables 1-2; every fitted/ensemble configuration crosses 0.90 on MAGE or RAID; DoGEN aggregates are 0.9760 and 0.9581 AUROC
2505.13855	2505.13855:jt-scratch	JT-Scratch	primary_result	Primary PDF full text and all main/appendix result tables	Tables 1-2; every fitted/ensemble configuration crosses 0.90 on MAGE or RAID; DoGEN aggregates are 0.9760 and 0.9581 AUROC
2505.13855	2505.13855:dogen	DoGEN	primary_result	Primary PDF full text and all main/appendix result tables	Tables 1-2; every fitted/ensemble configuration crosses 0.90 on MAGE or RAID; DoGEN aggregates are 0.9760 and 0.9581 AUROC
2505.12507	2505.12507:npr	NPR	primary_result	Primary PDF full text and all main/appendix result tables	Tables 1, 7-18; every listed detector, LM2otifs tokenizer state, or graph ablation has AUC/accuracy >=0.90 on a domain/generator slice; DetectGPT alone never qualifies
2505.12507	2505.12507:lrr	LRR	primary_result	Primary PDF full text and all main/appendix result tables	Tables 1, 7-18; every listed detector, LM2otifs tokenizer state, or graph ablation has AUC/accuracy >=0.90 on a domain/generator slice; DetectGPT alone never qualifies
2505.12507	2505.12507:rank	Rank	primary_result	Primary PDF full text and all main/appendix result tables	Tables 1, 7-18; every listed detector, LM2otifs tokenizer state, or graph ablation has AUC/accuracy >=0.90 on a domain/generator slice; DetectGPT alone never qualifies
2505.12507	2505.12507:entropy	Entropy	primary_result	Primary PDF full text and all main/appendix result tables	Tables 1, 7-18; every listed detector, LM2otifs tokenizer state, or graph ablation has AUC/accuracy >=0.90 on a domain/generator slice; DetectGPT alone never qualifies
2505.12507	2505.12507:logrank	LogRank	primary_result	Primary PDF full text and all main/appendix result tables	Tables 1, 7-18; every listed detector, LM2otifs tokenizer state, or graph ablation has AUC/accuracy >=0.90 on a domain/generator slice; DetectGPT alone never qualifies
2505.12507	2505.12507:likelihood	Likelihood	primary_result	Primary PDF full text and all main/appendix result tables	Tables 1, 7-18; every listed detector, LM2otifs tokenizer state, or graph ablation has AUC/accuracy >=0.90 on a domain/generator slice; DetectGPT alone never qualifies
2505.12507	2505.12507:glimpse	Glimpse	primary_result	Primary PDF full text and all main/appendix result tables	Tables 1, 7-18; every listed detector, LM2otifs tokenizer state, or graph ablation has AUC/accuracy >=0.90 on a domain/generator slice; DetectGPT alone never qualifies
2505.12507	2505.12507:binoculars	Binoculars	primary_result	Primary PDF full text and all main/appendix result tables	Tables 1, 7-18; every listed detector, LM2otifs tokenizer state, or graph ablation has AUC/accuracy >=0.90 on a domain/generator slice; DetectGPT alone never qualifies
2505.12507	2505.12507:dnagpt	DNA-GPT	primary_result	Primary PDF full text and all main/appendix result tables	Tables 1, 7-18; every listed detector, LM2otifs tokenizer state, or graph ablation has AUC/accuracy >=0.90 on a domain/generator slice; DetectGPT alone never qualifies
2505.12507	2505.12507:fastdetectgpt	FastDetectGPT	primary_result	Primary PDF full text and all main/appendix result tables	Tables 1, 7-18; every listed detector, LM2otifs tokenizer state, or graph ablation has AUC/accuracy >=0.90 on a domain/generator slice; DetectGPT alone never qualifies
2505.12507	2505.12507:roberta-qa	RoBERTa-QA	primary_result	Primary PDF full text and all main/appendix result tables	Tables 1, 7-18; every listed detector, LM2otifs tokenizer state, or graph ablation has AUC/accuracy >=0.90 on a domain/generator slice; DetectGPT alone never qualifies
2505.12507	2505.12507:radar	RADAR	primary_result	Primary PDF full text and all main/appendix result tables	Tables 1, 7-18; every listed detector, LM2otifs tokenizer state, or graph ablation has AUC/accuracy >=0.90 on a domain/generator slice; DetectGPT alone never qualifies
2505.12507	2505.12507:gptzero	GPTZero	primary_result	Primary PDF full text and all main/appendix result tables	Tables 1, 7-18; every listed detector, LM2otifs tokenizer state, or graph ablation has AUC/accuracy >=0.90 on a domain/generator slice; DetectGPT alone never qualifies
2505.12507	2505.12507:detective	DeTeCtive	primary_result	Primary PDF full text and all main/appendix result tables	Tables 1, 7-18; every listed detector, LM2otifs tokenizer state, or graph ablation has AUC/accuracy >=0.90 on a domain/generator slice; DetectGPT alone never qualifies
2505.12507	2505.12507:lm2	LM2otifs default	primary_result	Primary PDF full text and all main/appendix result tables	Tables 1, 7-18; every listed detector, LM2otifs tokenizer state, or graph ablation has AUC/accuracy >=0.90 on a domain/generator slice; DetectGPT alone never qualifies
2505.12507	2505.12507:lm2-gpt2-tokenizer	LM2otifs GPT-2 tokenizer	primary_result	Primary PDF full text and all main/appendix result tables	Tables 1, 7-18; every listed detector, LM2otifs tokenizer state, or graph ablation has AUC/accuracy >=0.90 on a domain/generator slice; DetectGPT alone never qualifies
2505.12507	2505.12507:lm2-u	LM2otifs undirected-graph ablation	primary_result	Primary PDF full text and all main/appendix result tables	Tables 1, 7-18; every listed detector, LM2otifs tokenizer state, or graph ablation has AUC/accuracy >=0.90 on a domain/generator slice; DetectGPT alone never qualifies
2505.12507	2505.12507:lm2-w	LM2otifs weighted-graph ablation	primary_result	Primary PDF full text and all main/appendix result tables	Tables 1, 7-18; every listed detector, LM2otifs tokenizer state, or graph ablation has AUC/accuracy >=0.90 on a domain/generator slice; DetectGPT alone never qualifies
2505.12507	2505.12507:lm2-uw	LM2otifs undirected weighted-graph ablation	primary_result	Primary PDF full text and all main/appendix result tables	Tables 1, 7-18; every listed detector, LM2otifs tokenizer state, or graph ablation has AUC/accuracy >=0.90 on a domain/generator slice; DetectGPT alone never qualifies
2505.12507	2505.12507:lm2-no-bert	LM2otifs without BERT token initialization	primary_result	Primary PDF full text and all main/appendix result tables	Tables 1, 7-18; every listed detector, LM2otifs tokenizer state, or graph ablation has AUC/accuracy >=0.90 on a domain/generator slice; DetectGPT alone never qualifies
2505.11550	2505.11550:full	Full multifaceted architecture	primary_result	Primary PDF full text and all main/appendix result tables	Table 2; Task-A F1 is 0.949 full, 0.994 optimized, and 0.974 simple, while Task-B is 0.190-0.627
2505.11550	2505.11550:optimized	Optimized multifaceted architecture	primary_result	Primary PDF full text and all main/appendix result tables	Table 2; Task-A F1 is 0.949 full, 0.994 optimized, and 0.974 simple, while Task-B is 0.190-0.627
2505.11550	2505.11550:simple	Simple E5+stylometry architecture	primary_result	Primary PDF full text and all main/appendix result tables	Table 2; Task-A F1 is 0.949 full, 0.994 optimized, and 0.974 simple, while Task-B is 0.190-0.627
2505.05084	2505.05084:binoculars-vanilla	Binoculars default threshold	primary_result	Primary PDF full text and all main/appendix result tables	Tables 2 and 7; vanilla, F1-maximized, Platt, isotonic, and MCP Binoculars thresholds each exceed 0.90 F1 on a reported calibration/evaluation slice
2505.05084	2505.05084:binoculars-max-f1	Binoculars F1-maximizing threshold	primary_result	Primary PDF full text and all main/appendix result tables	Tables 2 and 7; vanilla, F1-maximized, Platt, isotonic, and MCP Binoculars thresholds each exceed 0.90 F1 on a reported calibration/evaluation slice
2505.05084	2505.05084:binoculars-platt	Binoculars Platt calibration	primary_result	Primary PDF full text and all main/appendix result tables	Tables 2 and 7; vanilla, F1-maximized, Platt, isotonic, and MCP Binoculars thresholds each exceed 0.90 F1 on a reported calibration/evaluation slice
2505.05084	2505.05084:binoculars-isotonic	Binoculars isotonic calibration	primary_result	Primary PDF full text and all main/appendix result tables	Tables 2 and 7; vanilla, F1-maximized, Platt, isotonic, and MCP Binoculars thresholds each exceed 0.90 F1 on a reported calibration/evaluation slice
2505.05084	2505.05084:binoculars-mcp	Binoculars multiscaled conformal prediction	primary_result	Primary PDF full text and all main/appendix result tables	Tables 2 and 7; vanilla, F1-maximized, Platt, isotonic, and MCP Binoculars thresholds each exceed 0.90 F1 on a reported calibration/evaluation slice
2504.21019	2504.21019:uniform	DP-Net+uniform noise	primary_result	Primary PDF full text and all main/appendix result tables	Table 2: training-time uniform-noise DP-Net reaches 96.88% accuracy on Wikipedia/ChatGPT but averages 85.48% over seven unseen domains.
2504.21019	2504.21019:gaussian	DP-Net+Gaussian noise	primary_result	Primary PDF full text and all main/appendix result tables	Table 2: training-time Gaussian-noise DP-Net reaches 96.04% accuracy on Wikipedia/ChatGPT but averages 86.10% over seven unseen domains.
2504.11369	2504.11369:log-l	Log-Likelihood	embedded_result	OpenTuringBench Table 10 E5-E6	0.993 and 0.911 F1 on unseen-model OOD tasks
2504.11369	2504.11369:log-r	Log-Rank	embedded_result	OpenTuringBench Table 10 E5-E6	0.993 and 0.919 F1 on unseen-model OOD tasks
2504.11369	2504.11369:gltr	GLTR	embedded_result	OpenTuringBench Table 10 E5-E6	0.992 and 0.905 F1 on unseen-model OOD tasks
2504.11369	2504.11369:lrr	LRR	embedded_result	OpenTuringBench Table 10 E5-E6	0.992 and 0.910 F1 on unseen-model OOD tasks
2504.11369	2504.11369:lm-d	LM-D	embedded_result	OpenTuringBench Table 10 E5-E6	0.988 and 0.999 F1 on unseen-model OOD tasks
2504.11369	2504.11369:detective	DeTeCtive	embedded_result	OpenTuringBench Table 10 E5-E6	0.946 and 0.998 F1 on unseen-model OOD tasks
2504.11369	2504.11369:otbdetector	OTBDetector	embedded_result	OpenTuringBench Table 10 E5-E6	0.981 and 0.999 F1 on unseen-model OOD tasks
2504.11369	2504.11369:rank	Rank	embedded_result	OpenTuringBench Table 10	0.996 out-of-domain-text F1 but 0.744 unseen-model F1
2504.11369	2504.11369:entropy	Entropy	embedded_result	OpenTuringBench Table 10	0.999 out-of-domain-text F1 but 0.680 unseen-model F1
2504.11369	2504.11369:fastdetectgpt	FastDetectGPT	embedded_result	OpenTuringBench Table 10	0.999 out-of-domain-text F1 but 0.850 unseen-model F1
2504.11369	2504.11369:openai-detector	OpenAI Detector	embedded_result	OpenTuringBench Table 10	0.999 out-of-domain-text precision and 0.960 unseen-model precision, but F1 is 0.724/0.887
2504.11369	2504.11369:chatgpt-detector	ChatGPT Detector	embedded_result	OpenTuringBench Table 10	0.999 out-of-domain-text precision but 0.731 F1; unseen-model F1 is 0.705
2504.02873	2504.02873:short-phd	Short-PHD	primary_result	Primary PDF full text and all main/appendix result tables	main comparisons; Short-PHD is the paper's explicitly best short-text state although its reported aggregate values stay below 0.90
2503.22338	2503.22338:svc-raidar	SVC with RAIDAR features	primary_result	Primary PDF full text and all main/appendix result tables	Table 2 development F1 is 0.9573 Task A and 0.5403 Task B for SVC with seven-rewrite RAIDAR features; no SVC test row is reported.
2503.22338	2503.22338:svc-nela	SVC with NELA features	primary_result	Primary PDF full text and all main/appendix result tables	Table 2 development F1 is 0.9205 Task A and 0.4585 Task B for SVC with NELA features; no SVC test row is reported.
2503.22338	2503.22338:svc-combined	SVC with RAIDAR+NELA features	primary_result	Primary PDF full text and all main/appendix result tables	Table 2 development F1 is 0.9268 Task A and 0.4337 Task B for SVC with RAIDAR+NELA features; no SVC test row is reported.
2503.22338	2503.22338:rf-raidar	Random Forest with RAIDAR features	primary_result	Primary PDF full text and all main/appendix result tables	Table 2 development F1 is 0.9548 Task A and 0.5283 Task B for Random Forest with seven-rewrite RAIDAR features; no Random Forest test row is reported.
2503.22338	2503.22338:rf-nela	Random Forest with NELA features	primary_result	Primary PDF full text and all main/appendix result tables	Table 2 development F1 is 0.9942 Task A and 0.8061 Task B for Random Forest with NELA features; no Random Forest test row is reported.
2503.22338	2503.22338:rf-combined	Random Forest with RAIDAR+NELA features	primary_result	Primary PDF full text and all main/appendix result tables	Table 2 development F1 is 0.9933 Task A and 0.7754 Task B for Random Forest with RAIDAR+NELA features; no Random Forest test row is reported.
2503.22338	2503.22338:xgb-raidar	XGBoost with RAIDAR features	primary_result	Primary PDF full text and all main/appendix result tables	Tables 2-3: XGBoost+RAIDAR F1 is 0.9652/0.5719 on development and 0.9454/0.4410 on test for Tasks A/B.
2503.22338	2503.22338:xgb-nela	XGBoost with NELA features	primary_result	Primary PDF full text and all main/appendix result tables	Tables 2-3: XGBoost+NELA F1 is 0.9979/0.8489 on development and 0.9945/0.7615 on test for Tasks A/B.
2503.22338	2503.22338:xgb-combined	XGBoost with RAIDAR+NELA features	primary_result	Primary PDF full text and all main/appendix result tables	Tables 2-3: XGBoost+RAIDAR+NELA F1 is 0.9968/0.8430 on development and 0.9917/0.7443 on test for Tasks A/B.
2503.15044	2503.15044:roberta	RoBERTa	embedded_result	SPADE Table 3 aggregate computed from published rows	0.9542 mean macro F1 across four dialogue tasks
2503.15044	2503.15044:mlp	MLP	embedded_result	SPADE Table 3 aggregate computed from published rows	0.9704 mean macro F1 across four dialogue tasks
2503.15044	2503.15044:xgboost	XGBoost	embedded_result	SPADE Table 3 aggregate computed from published rows	0.9196 mean macro F1 across four dialogue tasks
2503.15044	2503.15044:logistic-regression	Logistic Regression	embedded_result	SPADE Table 3 aggregate computed from published rows	0.9734 mean macro F1 across four dialogue tasks
2503.15044	2503.15044:svm	SVM	embedded_result	SPADE Table 3 aggregate computed from published rows	0.9705 mean macro F1 across four dialogue tasks
2503.15044	2503.15044:random-forest	Random Forest	embedded_result	SPADE Table 3 aggregate computed from published rows	0.9609 mean macro F1 across four dialogue tasks
2503.00032	2503.00032:exaone-paraphrase	Exaone paraphrase detector	primary_result	Primary PDF full text and all main/appendix result tables	main feature/classifier tables; the Exaone paraphrase detector and nine named KatFishNet feature-learner states cross 0.90 accuracy/F1 on a Korean corpus/domain cell
2503.00032	2503.00032:pos-lr	KatFishNet POS logistic regression	primary_result	Primary PDF full text and all main/appendix result tables	main feature/classifier tables; the Exaone paraphrase detector and nine named KatFishNet feature-learner states cross 0.90 accuracy/F1 on a Korean corpus/domain cell
2503.00032	2503.00032:punctuation-lr	KatFishNet punctuation logistic regression	primary_result	Primary PDF full text and all main/appendix result tables	main feature/classifier tables; the Exaone paraphrase detector and nine named KatFishNet feature-learner states cross 0.90 accuracy/F1 on a Korean corpus/domain cell
2503.00032	2503.00032:pos-rf	KatFishNet POS Random Forest	primary_result	Primary PDF full text and all main/appendix result tables	main feature/classifier tables; the Exaone paraphrase detector and nine named KatFishNet feature-learner states cross 0.90 accuracy/F1 on a Korean corpus/domain cell
2503.00032	2503.00032:punctuation-rf	KatFishNet punctuation Random Forest	primary_result	Primary PDF full text and all main/appendix result tables	main feature/classifier tables; the Exaone paraphrase detector and nine named KatFishNet feature-learner states cross 0.90 accuracy/F1 on a Korean corpus/domain cell
2503.00032	2503.00032:punctuation-svm	KatFishNet punctuation SVM	primary_result	Primary PDF full text and all main/appendix result tables	main feature/classifier tables; the Exaone paraphrase detector and nine named KatFishNet feature-learner states cross 0.90 accuracy/F1 on a Korean corpus/domain cell
2503.00032	2503.00032:all-lr	KatFishNet all-feature logistic regression	primary_result	Primary PDF full text and all main/appendix result tables	main feature/classifier tables; the Exaone paraphrase detector and nine named KatFishNet feature-learner states cross 0.90 accuracy/F1 on a Korean corpus/domain cell
2503.00032	2503.00032:pos-punctuation-lr	KatFishNet POS plus punctuation logistic regression	primary_result	Primary PDF full text and all main/appendix result tables	main feature/classifier tables; the Exaone paraphrase detector and nine named KatFishNet feature-learner states cross 0.90 accuracy/F1 on a Korean corpus/domain cell
2503.00032	2503.00032:pos-spacing-lr	KatFishNet POS plus spacing logistic regression	primary_result	Primary PDF full text and all main/appendix result tables	main feature/classifier tables; the Exaone paraphrase detector and nine named KatFishNet feature-learner states cross 0.90 accuracy/F1 on a Korean corpus/domain cell
2503.00032	2503.00032:punctuation-spacing-lr	KatFishNet punctuation plus spacing logistic regression	primary_result	Primary PDF full text and all main/appendix result tables	main feature/classifier tables; the Exaone paraphrase detector and nine named KatFishNet feature-learner states cross 0.90 accuracy/F1 on a Korean corpus/domain cell
2502.16857	2502.16857:original-xsmall	Original-data DeBERTa-v3-xsmall	primary_result	Primary PDF full text and all main/appendix result tables	Table 2 test: original-data DeBERTa-v3-xsmall F1 is 0.9521 Task A and 0.2418 Task B.
2502.16857	2502.16857:original-small	Original-data DeBERTa-v3-small	primary_result	Primary PDF full text and all main/appendix result tables	Table 2 test: original-data DeBERTa-v3-small F1 is 0.9985 Task A and 0.2885 Task B.
2502.16857	2502.16857:original-base	Original-data DeBERTa-v3-base	primary_result	Primary PDF full text and all main/appendix result tables	Table 2 test: original-data DeBERTa-v3-base F1 is 0.9515 Task A and 0.4322 Task B.
2502.16857	2502.16857:noised-xsmall	Noised-data DeBERTa-v3-xsmall	primary_result	Primary PDF full text and all main/appendix result tables	Table 4 test: noised-data DeBERTa-v3-xsmall F1 is 0.9985 Task A and 0.6382 Task B.
2502.16857	2502.16857:noised-small	Noised-data DeBERTa-v3-small	primary_result	Primary PDF full text and all main/appendix result tables	Table 4 test: noised-data DeBERTa-v3-small F1 is 1.0000 Task A and 0.9454 Task B.
2502.16857	2502.16857:noised-base	Noised-data DeBERTa-v3-base	primary_result	Primary PDF full text and all main/appendix result tables	Table 4 test: noised-data DeBERTa-v3-base F1 is 0.9989 Task A and 0.6570 Task B.
2502.16857	2502.16857:double-small	Double-finetuned DeBERTa-v3-small	primary_result	Primary PDF full text and all main/appendix result tables	Table 4 test: sequentially double-finetuned DeBERTa-v3-small reports 0.9167 Task-B F1; Task-A is not reported for this row.
2502.16857	2502.16857:ensemble-small	Weighted small/double-finetune ensemble	primary_result	Primary PDF full text and all main/appendix result tables	Table 4 test: the 60:40 noised-small/double-finetuned ensemble reports 0.9531 Task-B F1; Task-A is reported only for the best-submission combination.
2502.15654	2502.15654:roberta	RoBERTa	embedded_result	Model-collapse detector Table 2	0.982 in-distribution and 0.846 out-of-distribution AUC
2502.15654	2502.15654:deberta-v3	DeBERTa-v3	embedded_result	Model-collapse detector Table 2	0.971 in-distribution and 0.817 out-of-distribution AUC
2502.15654	2502.15654:modernbert	ModernBERT	embedded_result	Model-collapse detector Table 2	0.986 in-distribution and 0.943 out-of-distribution AUC
2502.15654	2502.15654:mage-longformer	MAGE Longformer	embedded_result	MAGE comparison reported beside Table 2	0.99 in-distribution and 0.94 out-of-distribution AUC
2502.12734	2502.12734:greater-d	GREATER-D defended detector	primary_result	Primary PDF full text and all main/appendix result tables	Table 1: GREATER-D has 1.78% average ASR under text perturbations and 12.42% under adversarial attacks, both best among the compared defenses.
2502.12734	2502.12734:greater-a-query	GREATER-A query attack	primary_result	Primary PDF full text and all main/appendix result tables	Table 2 query-based row: GREATER-A reaches 96.58% ASR with 62.63 average queries.
2502.12734	2502.12734:greater-a-zero-query	GREATER-A zero-query attack	primary_result	Primary PDF full text and all main/appendix result tables	Table 2 zero-query row: GREATER-A reaches 69.11% ASR.
2502.12611	2502.12611:binoculars	Binoculars	embedded_result	Table 15 overall across generators	0.927 average TPR at 5% FPR
2502.12611	2502.12611:fastdetectgpt	FastDetectGPT	embedded_result	Five-percent-FPR Tables 15-19	0.967 TPR on Qwen2.5-72B and up to 0.919 subgroup mean, versus 0.894 overall mean
2502.12611	2502.12611:detectgpt	DetectGPT	embedded_result	Five-percent-FPR Tables 15-19	Up to 0.990 subgroup TPR, versus 0.784 overall mean
2502.12611	2502.12611:gltr	GLTR	embedded_result	Five-percent-FPR Tables 15-19	0.939 TPR on Qwen2.5-72B and up to 0.987 on a subgroup, versus 0.783 overall mean
2502.12611	2502.12611:chatgpt-roberta	RoBERTa-base ChatGPT detector	embedded_result	Five-percent-FPR Tables 15-19	Up to 0.940 subgroup TPR, versus 0.745 overall mean
2502.12611	2502.12611:radar	RADAR	embedded_result	Five-percent-FPR Tables 15-19	Up to 0.909 subgroup TPR, versus 0.690 overall mean
2502.12611	2502.12611:xgb-classifier	XGBClassifier	embedded_result	HC3 Figure 42 and ICNALE-plus-LLM Figure 43	0.99 in-domain accuracy and 0.545 out-of-domain aggregate accuracy
2502.12611	2502.12611:extra-trees	ExtraTreesClassifier	embedded_result	HC3 Figure 42 and ICNALE-plus-LLM Figure 43	0.99 in-domain accuracy and 0.770 out-of-domain aggregate accuracy
2502.12611	2502.12611:mlp-classifier	MLPClassifier	embedded_result	HC3 Figure 42 and ICNALE-plus-LLM Figure 43	0.99 in-domain accuracy and 0.568 out-of-domain aggregate accuracy
2502.12611	2502.12611:linear-svc	LinearSVC	embedded_result	HC3 Figure 42 and ICNALE-plus-LLM Figure 43	0.98 in-domain accuracy and 0.582 out-of-domain aggregate accuracy
2502.12611	2502.12611:random-forest	RandomForestClassifier	embedded_result	HC3 Figure 42 and ICNALE-plus-LLM Figure 43	0.98 in-domain accuracy and 0.633 out-of-domain aggregate accuracy
2502.12611	2502.12611:linear-discriminant-analysis	LinearDiscriminantAnalysis	embedded_result	HC3 Figure 42 and ICNALE-plus-LLM Figure 43	0.98 in-domain accuracy and 0.654 out-of-domain aggregate accuracy
2502.12611	2502.12611:logistic-regression	LogisticRegression	embedded_result	HC3 Figure 42 and ICNALE-plus-LLM Figure 43	0.97 in-domain accuracy and 0.578 out-of-domain aggregate accuracy
2502.12611	2502.12611:bagging-classifier	BaggingClassifier	embedded_result	HC3 Figure 42 and ICNALE-plus-LLM Figure 43	0.97 in-domain accuracy and 0.460 out-of-domain aggregate accuracy
2502.12611	2502.12611:voting-classifier	VotingClassifier	embedded_result	HC3 Figure 42 and ICNALE-plus-LLM Figure 43	0.97 in-domain accuracy and 0.568 out-of-domain aggregate accuracy
2502.12611	2502.12611:decision-tree	DecisionTreeClassifier	embedded_result	HC3 Figure 42 and ICNALE-plus-LLM Figure 43	0.96 in-domain accuracy and 0.435 out-of-domain aggregate accuracy
2502.12611	2502.12611:gradient-boosting	GradientBoostingClassifier	embedded_result	HC3 Figure 42 and ICNALE-plus-LLM Figure 43	0.95 in-domain accuracy and 0.432 out-of-domain aggregate accuracy
2502.12611	2502.12611:adaboost	AdaBoostClassifier	embedded_result	HC3 Figure 42 and ICNALE-plus-LLM Figure 43	0.94 in-domain accuracy and 0.510 out-of-domain aggregate accuracy
2502.12611	2502.12611:extra-tree	ExtraTreeClassifier	embedded_result	HC3 Figure 42 and ICNALE-plus-LLM Figure 43	0.91 in-domain accuracy and 0.582 out-of-domain aggregate accuracy
2502.12611	2502.12611:bernoulli-nb	BernoulliNB	embedded_result	HC3 Figure 42 and ICNALE-plus-LLM Figure 43	0.90 in-domain accuracy and 0.617 out-of-domain aggregate accuracy
2502.12064	2502.12064:english-gpt2-small	English GPT-2-small GLTR threshold ensemble	primary_result	Primary PDF full text and all main/appendix result tables	Table 4 reports the selected English GPT-2-small GLTR threshold ensemble at 0.8019 macro F1; it is separately disposed but below the high-accuracy threshold.
2502.12064	2502.12064:multilingual-gpt2-xl	Multilingual GPT-2-XL GLTR threshold ensemble	primary_result	Primary PDF full text and all main/appendix result tables	Table 6 reports the selected multilingual GPT-2-XL GLTR threshold ensemble at 0.6620 macro F1; it is separately disposed but below the high-accuracy threshold.
